iter	Accuracy	MultiClass
1717	0.9859637276	0.06336959494
1718	0.9859637276	0.06334183296
1719	0.9859637276	0.06329946869
1720	0.9859637276	0.06329227354
1721	0.9859637276	0.06328271141
1722	0.9859637276	0.06325130474
1723	0.9859637276	0.06324432744
1724	0.985915493	0.063197924
1725	0.985915493	0.06317665649
1726	0.9859637276	0.06315409362
1727	0.9859637276	0.06309363549
1728	0.9859637276	0.06308863068
1729	0.9859637276	0.06308068186
1730	0.9859637276	0.06304162077
1731	0.9859637276	0.06303220584
1732	0.9860601968	0.06301848088
1733	0.9860601968	0.06301231612
1734	0.9860601968	0.062929354
1735	0.9860601968	0.06291480472
1736	0.9860601968	0.0628944263
1737	0.9860601968	0.06286555737
1738	0.9860601968	0.06286099416
1739	0.9860601968	0.06284652142
1740	0.9860601968	0.06283881401
1741	0.9860601968	0.06283094173
1742	0.9860601968	0.0627287258
1743	0.9860601968	0.06272152476
1744	0.9860601968	0.06270984294
1745	0.9860601968	0.06270197655
1746	0.9860601968	0.06262066897
1747	0.9860601968	0.06260472422
1748	0.9860601968	0.06260059672
1749	0.9860601968	0.0625848404
1750	0.9860601968	0.06256190658
1751	0.9860601968	0.06255628353
1752	0.9860601968	0.06254922969
1753	0.9860601968	0.06253619951
1754	0.9860601968	0.06252469433
1755	0.9860601968	0.06251295363
1756	0.9860601968	0.06250600577
1757	0.9860601968	0.06247865595
1758	0.9860601968	0.06247461088
1759	0.9861084314	0.06239833166
1760	0.9861084314	0.06238946431
1761	0.986156666	0.06237258337
1762	0.986156666	0.06236676012
1763	0.9861084314	0.06236236767
1764	0.9861084314	0.06235604983
1765	0.986156666	0.06225959238
1766	0.986156666	0.06224513141
1767	0.9862049006	0.06220097131
1768	0.9862049006	0.06219536592
1769	0.9862049006	0.06218000409
1770	0.9862049006	0.06217295613
1771	0.9862049006	0.06215705261
1772	0.9862049006	0.06213304717
1773	0.9862049006	0.06209254941
1774	0.9862049006	0.06208122087
1775	0.9862049006	0.06206751357
1776	0.9862049006	0.06205673851
1777	0.9862049006	0.06205051488
1778	0.9862049006	0.0619844278
1779	0.9862049006	0.0619716567
1780	0.9862049006	0.06196821221
1781	0.9862049006	0.06195139604
1782	0.9862049006	0.06188559748
1783	0.9862049006	0.06188109904
1784	0.9862049006	0.061856705
1785	0.9862049006	0.06185155298
1786	0.9862049006	0.06184615368
1787	0.9862049006	0.06183657388
1788	0.9862049006	0.06182067624
1789	0.9862049006	0.06180009174
1790	0.9862049006	0.06179131271
1791	0.9862049006	0.06177672221
1792	0.9862049006	0.06177144655
1793	0.9862049006	0.06176617678
1794	0.9862049006	0.06175688549
1795	0.9862049006	0.06171575771
1796	0.9862049006	0.06170199742
1797	0.9862049006	0.0616897739
1798	0.9862049006	0.06168125984
1799	0.9862049006	0.06166115815
1800	0.9862049006	0.06165090712
1801	0.9862049006	0.06164651466
1802	0.9862049006	0.06163906632
1803	0.9862049006	0.06161508444
1804	0.9862049006	0.06160569895
1805	0.9862049006	0.06154951552
1806	0.9862049006	0.06154083069
1807	0.9862049006	0.06152434425
1808	0.9862049006	0.06150410126
1809	0.9862049006	0.06149585215
1810	0.9862049006	0.06143945086
1811	0.9862049006	0.06142918806
1812	0.9862049006	0.06142508411
1813	0.9862049006	0.06140847402
1814	0.9862531352	0.06136980743
1815	0.9862531352	0.06134576078
1816	0.9862531352	0.06134105037
1817	0.9862531352	0.06133664025
1818	0.9862049006	0.06133118206
1819	0.9862049006	0.06132333333
1820	0.9862531352	0.06128499058
1821	0.9862531352	0.06122768843
1822	0.9862531352	0.06115558969
1823	0.9862531352	0.0611448264
1824	0.9862531352	0.06114081078
1825	0.9862531352	0.0611351995
1826	0.9862531352	0.06112073265
1827	0.9863013699	0.06105363873
1828	0.9863013699	0.06104797446
1829	0.9863013699	0.061030858
1830	0.9863013699	0.06101113315
1831	0.9863013699	0.06100370837
1832	0.9863013699	0.06099395781
1833	0.9863013699	0.06098994808
1834	0.9863013699	0.06098153999
1835	0.9863013699	0.06096803877
1836	0.9863013699	0.06095075156
1837	0.9863013699	0.06089439149
1838	0.9863013699	0.06086771879
1839	0.9863013699	0.06083555845
1840	0.9863013699	0.06081726439
1841	0.9863013699	0.06079125703
1842	0.9863496045	0.06078381458
1843	0.9863013699	0.06077549482
1844	0.9864460737	0.06074549539
1845	0.9864460737	0.06073852987
1846	0.9864460737	0.06073085778
1847	0.9864460737	0.06067793631
1848	0.9864460737	0.06067098257
1849	0.9864460737	0.06066124379
1850	0.9864460737	0.06064279664
1851	0.9864460737	0.06063879868
1852	0.9864460737	0.0606320569
1853	0.9864460737	0.06062909523
1854	0.9864460737	0.06061827306
1855	0.9864460737	0.06060649703
1856	0.9864460737	0.06059765912
1857	0.9864460737	0.06059031088
1858	0.9864460737	0.06058416379
1859	0.9864460737	0.06051555665
1860	0.9863978391	0.06045550479
1861	0.9864460737	0.06045118299
1862	0.9864460737	0.06044227443
1863	0.9864460737	0.0604319233
1864	0.9864460737	0.0604207714
1865	0.9864460737	0.06040443216
1866	0.9863978391	0.06039803777
1867	0.9863978391	0.06038924108
1868	0.9863978391	0.06038184574
1869	0.9863978391	0.06032872407
1870	0.9863978391	0.0603227183
1871	0.9863978391	0.06029576885
1872	0.9863978391	0.06029169435
1873	0.9863978391	0.06028151986
1874	0.9863978391	0.06020747808
1875	0.9863978391	0.06019392387
1876	0.9863978391	0.06018598094
1877	0.9863978391	0.06017984563
1878	0.9863978391	0.0601701834
1879	0.9863978391	0.06015503354
1880	0.9863978391	0.06015183046
1881	0.9863978391	0.06013611535
1882	0.9863978391	0.06009687173
1883	0.9863978391	0.0600829348
1884	0.9863978391	0.06007702912
1885	0.9864460737	0.0600465351
1886	0.9864460737	0.06002598593
1887	0.9864460737	0.06001506955
1888	0.9864460737	0.05998643025
1889	0.9864460737	0.05997242266
1890	0.9864460737	0.05996604005
1891	0.9864460737	0.05994688045
1892	0.9864460737	0.05993375607
1893	0.9864460737	0.05992849219
1894	0.9864460737	0.05991370149
1895	0.9864460737	0.05990852593
1896	0.9864460737	0.05987152565
1897	0.9864460737	0.05984549474
1898	0.9864460737	0.05984046637
1899	0.9864460737	0.05983456069
1900	0.9864460737	0.05981752667
1901	0.9864460737	0.05981077312
1902	0.9864460737	0.05980731096
1903	0.9864460737	0.05976377499
1904	0.9864460737	0.05975165745
1905	0.9864460737	0.05972472568
1906	0.9864460737	0.05971684162
1907	0.9864460737	0.05971288488
1908	0.9864460737	0.05969040444
1909	0.9864460737	0.0596852171
1910	0.9864460737	0.05968165485
1911	0.9864460737	0.05966864234
1912	0.9864460737	0.05966168859
1913	0.9864460737	0.05965864449
1914	0.9864460737	0.05963234862
1915	0.9864460737	0.05961350108
1916	0.9864460737	0.05960464551
1917	0.9864460737	0.05959952294
1918	0.9864460737	0.05959024343
1919	0.9864460737	0.0595834781
1920	0.9864460737	0.05957521133
1921	0.9864943083	0.05951390532
1922	0.9864943083	0.05950421365
1923	0.9864943083	0.05949781927
1924	0.9864943083	0.05947757627
1925	0.9864460737	0.0594738786
1926	0.9864460737	0.05946900333
1927	0.9864943083	0.05945786909
1928	0.9864943083	0.05940794462
1929	0.9864943083	0.05940414685
1930	0.9864943083	0.05939775246
1931	0.9864943083	0.05939439041
1932	0.9864943083	0.05938974477
1933	0.9864943083	0.05937535446
1934	0.9864943083	0.05937024366
1935	0.9864943083	0.05936538605
1936	0.9864943083	0.05935953925
1937	0.9864943083	0.05935580036
1938	0.9864943083	0.05934500763
1939	0.9864943083	0.05934166913
1940	0.9864943083	0.05933612262
1941	0.9864943083	0.05927077155
1942	0.9864943083	0.05918573096
1943	0.9864943083	0.05916590013
1944	0.9864943083	0.05915270509
1945	0.9864943083	0.05912058597
1946	0.9864943083	0.05910832123
1947	0.9864943083	0.05910395233
1948	0.9864460737	0.05909984249
1949	0.9864943083	0.05909212331
1950	0.9864943083	0.05908595267
1951	0.9864460737	0.05908241986
1952	0.9864460737	0.05906910117
1953	0.9864460737	0.05905936828
1954	0.9864943083	0.05905033607
1955	0.9864943083	0.05901304139
1956	0.9864943083	0.05899810349
1957	0.9864460737	0.05892974954
1958	0.9864460737	0.05892655823
1959	0.9864460737	0.05889874914
1960	0.9864460737	0.05888458258
1961	0.9864460737	0.05887881821
1962	0.9864460737	0.05886652404
1963	0.9864460737	0.05882477213
1964	0.9864460737	0.05882163971
1965	0.9864460737	0.05881459175
1966	0.9864460737	0.05881213056
1967	0.9864460737	0.05879839383
1968	0.9864460737	0.05879039201
1969	0.9864460737	0.05873912507
1970	0.9864460737	0.05872928031
1971	0.9864460737	0.05872602424
1972	0.9864460737	0.05872289182
1973	0.9864460737	0.05871950032
1974	0.9864460737	0.05871657398
1975	0.9864460737	0.05870727092
1976	0.9864460737	0.05870415616
1977	0.9864460737	0.05869865086
1978	0.9864460737	0.05869588938
1979	0.9864460737	0.05869245667
1980	0.9864460737	0.05869015446
1981	0.9864460737	0.05865172928
1982	0.9864460737	0.05864880293
1983	0.9864460737	0.05860862901
1984	0.9864460737	0.05860139264
1985	0.9864460737	0.05859289035
1986	0.9864460737	0.05853863819
1987	0.9864460737	0.05853302102
1988	0.9864460737	0.05852420666
1989	0.9864460737	0.05846933626
1990	0.9864460737	0.05846423724
1991	0.9864460737	0.05845897335
1992	0.9864460737	0.05844890485
1993	0.9864460737	0.05844057331
1994	0.9864460737	0.05843718181
1995	0.9864460737	0.05843385508
1996	0.9864460737	0.0584273135
1997	0.9864460737	0.0584212724
1998	0.9864460737	0.0584113982
1999	0.9864460737	0.05840189494
